review,star
감독의 실수는 이서진을 썼다는거.... 맛있는 음식에 식초 뿌려버린 음식으로 만든 신의 실수....ㅠㅠ  ,3
"관람객남친이 싫어하는 장르라 열심히 꼬셔서 보게되었는데 나는 물론만족, 남친은 대대대대만족ㅋ개그프로그램 방청한느낌ㅋㅋ 관객모두 빵터지고 손뼉쳤음ㅋ 후기작성하는 본인은 알바아님ㅋ 진짜재밌음ㅋ 추천하고픔ㅋ 유해진님이 입만열면 그냥웃김ㅋ  ",10
관람객세가지 모습 재밌게 잘 봤습니다!!!! 천만 가즈아~~~  ,10
참 해빙같은영화다. 진웅아저씨 작품좀 잘골라봐요 ㅜㅜ  ,6
최근 영화중에 가장 재미있는듯!  ,10
한국영화실패했는데 이 영화는 재밌다. 제목이 완벽한 타인인지 실감하게 되는 영화. 이서진을 한동안 예능으로 봐오다가 이런 캐릭터 연기한걸 보니 어색하면서도 푸핫하고 웃게 만든다. 역시 배우였어..했고 이서진말고도 다른배우들도 연기가 어마어마하다.꼭보셈  ,10
고퀄리티 아침드라마.  ,8
관람객오랜만에 재미난 영화 봤어요. 생각할 거리가 많은 영화입니다.  ,8
너무 재미있었어요~ 유해진님 연기 최고입니다  ,10
오랜만에 배아플때까지 웃어봤다 ㅋㅋ  ,10
재미있는 연극 한편을 본듯한 기분~~ 대사와 연기  훌륭했습니다!  ,9
너~~~무 잼나게 봤어요...배우들의 연기 죽여 주네요...^^  ,10
한무대에서 연극처럼 배우들의 연기가 잘 연출됐네요  ,10
너무 인간의 바닥을 보여주는 영화. 지나치게 노골적이라 지나치게 자극적이다. 여배우의노출이나 피튀기는 장면이 없어도 사람의 정서를 이렇게 파괴할 수 있을까  ,2
영화는 잼썻는데 여자친구랑 완벽하게 타인이될번했어요.  ,10
좋으다. 때론 들춰보지 않는것이 현명한것. 유해진 염정아때문에 추가별점  ,8
한편의 영화를 본 느낌이 아니고 연극공연을 본 느낌꼭 극장에서 볼필요는 없을듯  ,7
이서진만 좋은 영화 첨에  ㅅㄱ 만질때  ,1
내인생 역대급 인생영화  ,10
관람객완전대박입니다 진짜 너무 재미있어요 두 번 봐도 돈이 안아깝습니다  ,10
유해진이 다 했다ㅋㅋㅋ  ,10
살벌하게 현실적이고도 비현실적인 영화. 30~60대이며 사회?결혼생활을 경험한 거의 모든 사람들이 흥미롭게 볼수있는 영화같아요.  ,10
영화도 좋았지만 연극으로 하면 더 재밌을 것 같다.  ,8
ㅋㅋㅋㅋ 너무우껴여ㅎㅎㅎ  ,10
관람객웃다가 심각하다 웃다가 심각하다..남의 비밀얘기듣는게 젤재밋는듯  ,9
시대 흐름을 못읽어서 감독이 영화를 이렇게 만든게 아니라 현시점을 정확하게 꼬집어 냈다고 생각합니다 자기가 불편하다고 불편하지 않고 재밌게 잘본 다른 사람을 이상한 시각으로 보는게 제일 무식하다고 생각해요  ,8
"간만에 실컷 웃고, 몰입해서 본 영화네요 ㅋㅋㅋ  최근에 영화관가서 본것들 다 조금씩 아쉬웠는데 이건 전혀 아쉬움없이 만족하고 나옴!!  그 흔한 CG나 스펙터클한 스케일이 없는데도 불구하고 재밌을수 있다는게 놀랍네요  ",10
간만에 영화다운 영화를 본거 같다. 돈 아깝지 않은 영화. 웃음을 빵빵 터뜨려주어서 더욱 웃기고 스트레스 날린거 같다.  ,10
관람객큰 생각을 하게 만든영화네요 굉장히 현실적이고  ,10
관람객good 재밌어요 볼만해요  ,10
금방보고왔는데 OOO기력 유해진땜에 웃다가 하ㅋㅋㅋㄱ진짜진심틀린게아니라다른거라는걸일깨워주는영화  ,10
관람객영화 마지막이 깊은 여운을 남기는 영화  ,10
진짜 너무 재밌는 한국영화 몇년만인지 모르겠어요 엄청 피곤하고 졸린 상태에서 봤는데 하나도 안 지루하고 보는 내내 흥미진진하고 현실적이고 배우들도 캐릭터에 다 너무 잘 어울리고 연기 잘 하고 사운드랑 장소랑 타이밍이 너무너무 독특하고 몰입도 잘 되고!  ,10
이게바로 현싩이다!ㅋㅋㅋ  ,10
절대 애인 배우자 핸드폰 보려고 하지도 마시고 행여 보여준다해도 보지않는것이 멋진 사람으로 남는길. 행여 호기심에 본다한들 해피앤딩은 절대없다 판도라 이상급의 비극만 있을뿐.  ,10
관람객그냥보세요ㅠㅠㅠ배우들 연기부터 스케일 짱..  ,10
관람객재미잇어요 한번꼭보세요  ,10
관람객재밌네욬ㅋㅋ 빵터졌어욬ㅋㅋㅅㅋ캬캬캬ㅋㅋㅋㅋ연기도 배우도 맘에듭니다  ,8
왜이렇게 재밌지? 싶었더니 배우들의 연기 구멍이 없어서 흐름이 찰지고 쫀득했음.  ,10
미쳤다미쳤어 영화 보는내내 휴대폰 확인하고싶은 사람 있을 듯  ,10
관람객방금 보고옴 ㅋㅋㅋㅋ 뜬금없이 빵빵터지는데 이서진 연기좀 어색하고 그와중에 조진웅 멋있네 (???)각자의 비밀은 지켜주는걸로  ,8
신선하다. 이야기는 단순하지만 전하는 메시지는 강렬하다.  ,9
완벽한 연기자와 연출이 만난 최고의 영화  ,10
관람객모르는 게  낫다.다시  깨달음  ,10
"관람객우린 모두 세가지 삶을 살고있다공적인 삶,개인적인 삶 그리고 비밀스런 삶.여러 생각을 하게 만드는 영화네요  ",8
관람객재밌어요! 오랜만에 실컷 웃었습니당!중간에 깊은 빡침이 있긴 하지만전체적으로 재밌었습니당  ,10
재밌긴한데 이서진 송하윤 완전연기초보... 유해진과 염정아가 다 한 영화집에서 볼만한 블랙코미디  ,6
여기밑에 글 ㅋㅋㅋ 불편해하는 사람들은 자신과 타인에 대한 이해가 없는사람들이는 느낌이라니 그럼 그런 거지같은 몇몇 인간을 이해해야 되는거임? 보면서 불편을 느끼는 사람도 있는거지. 영화가 뭘 말하는데? 모르는게 약일수 있다고? 누가몰라 그거  ,2
최근 본 한국영화 중 가장 재밋었음. 배우들 연기는 말해 입아프고 스토리 짜임새 너무 좋았다 ㅋㅋㅋ 재밋고 슬프고 웃기고 다 담아냈음  ,9
"배우들의연기, 연출력 군더더기 없었다  ",9
배우들 연기부터해서 스토리까지 새로운소재라 신선했습니다 !  ,10
웃고 떠들고 오싹하고 뒤돌아보는 영화.요즘보기드문 대작. 대만족.  ,10
관람객재밋어용 많은생각을하게되는영화  ,10
"미친듯한 인생영화는 아닌데, 가볍게 빵 빵 터지면서 볼 수 있다. 다만 배우들이 다 연기를 잘해서 시간 가는 줄 모르고 봤음  ",8
엄청 재미있다고 들었는데 기대에 비해서 시시하다는 생각이 듭니다.  ,6
"완벽한 타인 - 핸드폰 스케일이 크고 웅장하지 않지만, 머리와 가슴에 남는 게 크고 쎄게 다가왔던.  ",10
진짜웃겨서 미치는줄알았음ㅋㅋㅋㅋ관객들전부 키킥정도가아니고 빵터져서 깔깔거리는소리에 눈치안보고 맘껏웃고나왔음  ,10
아진짜 존잼입니다그냥 보러가시면됩니다ㅠ  ,10
진짜 대작이다 미친듯이 웃었다 ㅋㅋㅋ  ,10
잼나용 재미나영 진짜루^^  ,2
댓글알바 아닙니다내 일 아니라서 재밌게 볼수있는영화그러나 이게 현실이라끝은 조금씁쓸한.배우들 감정연기 굿아무생각없이 보세요ㅎ  ,10
관람객유해진씨의 연기는 역시 최고였어요  ,8
관람객박장대소 하며 봣네요~ 연극중에 라이어를 영화로 보는 느낌이었어요  ,10
너무 재밌어ㅋㅋ추천~~  ,10
웃기고 본인들의 삶을 돌아보게 하는 좋은 영화.  ,9
천만찍자 진짜 무조건 천만이다 이거는  ,10
"재미는 있지만 사람에겐 다양한 모습이 있는게 당연한건데 그걸 분류해서 비밀스럽고 이상한 것 마냥 , 바람피고 딴 사람과 놀아나는걸 사람의 이면인 것 마냥 그건 그 사람이 이상한 건데 나의 또 다른 모습은 자연스러운게 아닌 것처럼 보여준게 이상했습니다.  ",7
너무 재밌고 잘 만들었다고 생각했습니다. 이유는 보시면 압니다 ^^ ㅎㅎ  ,10
제품광고 인 줄...역시PD출신  ,1
"되게 재밌었는데, 15세 이상이고 각종 섹드립이 난무하고 심지어 유해진은 성행위 연상시키는 행동묘사도 하는데.. 일요일 판교CGV에 초딩 저학년 딸 데리고 이거 보러 온 아줌마 실홥니까? ㅋ 섹드립 나와서 막 웃는데 뒤에서 애기웃음소리 ㅋㅋ  ",10
기대하고보면 그닥임ㅋㅋ 유해진나온 몇장면에서 웃겼는데 추천까진 모르겠음  ,6
오랜만에 영화보면서 웃었네  ,10
잘 조율된 연극 한 편 보고 나온 느낌~  베테랑 배우들의 애드립 보는 재미가 있네요. 추천합니다  ,8
나홀로 집 이후 최고입니다  ,10
관람객보는내내 웃음이 끊이질 않았다  ,10
"기대안하고 밨는데 계속 웃으면서 밨구 조진웅 하는말 다 명대사, 맞는말ㅜㅜ 서로 다름을 인정하지않았던 제자신을 다시 보게됬어요 무튼 강추 !!  ",10
관람객누구에게나 비밀의 삶이 있다는거에공감한다  ,10
누굴 믿을 수 있을까??  ,10
그냥저냥볼만합니다 딱6점인데 2만2천원 조금 아깝다는생각  ,6
관람객배우들은 정말화려하고 기대를 엄청 했는데...보는내내 너무 불쾌햇어요 유해진연기때문에 참고봣다 진짜 불쾌하고 짜증나고  ,1
너무 지루해 나가고셒다  ,2
아니 이게 어느포인트에서 왜왜왜 웃긴거에요ㅠㅠ??ㅋㅋ 진짜 궁금해요...모르곘어  ,4
감각적인 척 하는 시대착오적 영화  ,6
진짜 알바들 너무 심한거아니냐... 명배우들의 연기력이 아까운 시나리오다.  ,4
이런 장르의 한국영화중에 가장재밋게본거같아요  진짜 졸잼 진짜개웃기고 현실적임  ,10
귀걸이 소름돋았다 와씨  ,10
28년살면서 영화드라마 무엇이든 2번보는건 ㅂㅅ짓이라 생각했는데 처음으로 한번더 보러갈까 고민중임ㅋㅋㅋ 그냥 고민하지말고 보세요 절대 돈안아까움  ,10
그냥 그럭저럭 볼만해요  ,5
표정도 대사도 욕하는것도 어색한 이서진 어쩔....  ,6
가성비 좋은 블랙코미디.  ,10
여자들이 더 좋아하는 대사위주로 끌어가는 영화. 결혼 10년차 정도면 격하게 공감할 39금 영화이자 영화가 끝난후에도 한참동안 영화가 던진 주제에 관해 대화할 것이다. 다만 부부끼리 연인끼리 같이보고 핸드폰까는 일은 없기를 바라며...  ,10
진짜 꿀잼인데 교훈이 가득 담겨있어서 생각이 많아지는 영화  ,10
간만에 많이 웃었던 영화라고 봅니다  ,8
"관람객올해 최고의 영화,. 빵터져셰요  ",10
근래 본 영화들 중 제일 재밌었다  ,10
처음으로 영화관에서 배터지게 웃어봤다ㅋㅋㅋㅋ진짜 연기 다 잘하고 재밋고 심오하다  ,10
완전 최고재미남!!수년동안 본 영화중 최고 웃음을 준 영화임  ,10
누구에게든 나는 그냥 완벽한 타인 일 수 밖에 없구나  ,10
골때린다 꼭보세요...  ,10
관람객재밌게잘봤습니다~!  ,6
간만에 영화다운 영화를 본 것 같다. 리메이크작이라고 할 수 없을 정도로 완벽했다. 유해진은 정말 연기계의 카멜레온..  ,8
관람객신선한 소재지만 내얘기가 될수도 있겠다는  쫄깃함까지!! 실제로 해보는건 절대!놉!!  ,8
관람객배우들의 연기력이 일품이네요  ,6
출연배우가 몇명안되는데도 꽉차보이는건 배우들의 능력이지않을까 하는 영화  ,10
진짜 오지고 지리게 웃고옴ㅋㅋ  ,10
재밌었고 무서웠고 소름도 돋았다... 마지막에 쓰여진 글귀가 인상적이었다  ,10
리얼 인생영화. 재밌으면서도 무언가 얘기하고 싶은것이 있는. 재미와 철학을 같이 잡은 영화  ,10
우리나라에서 블랙코미디를 이렇게나 잘 뽑아내다니! 연기도 연출도 배우들도 내용도 뭐하나 빠짐없이 존잼ㅇ입니당ㅎ 꼭 보세여!!  ,10
"관람객남자친구랑 심야로 보고왔습니다. 역시나 예고편이 주는 기대감만큼 재밌었습니다 ! 공적인, 개인적인, 비밀의 삶에 대해 생각하게 되는 영화네요. 강추합니다 !  ",10
관람객시간 가는 줄 모르고 봤습니다.  ,10
"정말 웃겨서 영화관에서 너도나도 웃기바빴어요엔딩장면서 연우역 목소리 주인공 알고 또 빵터지고핸드폰이라는 흔한 소재와각자의 프라이버시,너도나도 가지고 있는 비밀에대해 정말 많은 생각이 들게 하는 영화한국영화중 간만에 잘 만들어진 영화를 봤습니다  ",10
관람객웃으면 안되는데 웃긴영화  ,8
관람객외 최고입니다ㅎㅎ 올해 최고  ,10
오랜만에 한바탕웃고 넘어가는 블랙코메디 ㅋㅋ 와이프랑 보면서 한참 웃었음  ,10
관객모두함께 깔깔거리며 웃으면서도 마음속 한켠이 서늘해지는 영화였어요. 좁은 공간에서 이루어진 시나리오인데도 지루하지않고 배우한명한명의 심리가 적나라하게 보였던.. 한편의 잘 짜여진 연극을 본것 같은 느낌이었어요. 재밌었어요.  ,9
목소리 캐스팅 봐 ㅋㅋㅋㅋ 민수 김민교 연우 조정석 캐스팅 미쳤냐고 ㅋㅋㅋㅋ  ,10
관람객신선한구성에 빵빵터지는 드립에 은근 간쫄리기도 하고 공감되기도 하고 여러가지로 만족시켰던 재미난 영화  ,10
관람객몇 안되는 또 보고 싶은 영화  ,8
관람객오랜만에 재미있는 한국영화!  ,10
관람객넘 재미 있어요!  강추!  ,10
너무 재미있었어요. 이틀 연속 봄. 촬영 장소랑 의상비가 안들었겠던뎅! 적은 제작비로 큰 일 내게 생겼다. 찬사 받을 만한 영화라고 생각함.  ,9
끝까지 긴장을 놓치 못하네요  ,9
영화관에서 본 인생영화에요  ,10
관람객진짜 기대햇던 것보다 3배로 재밋어요..!꼭 보세요!  ,9
미쳤다 한장면 한장면이 모두 놀랍다한장면 한장면이 영화의 연결을 완성시킨다  ,10
관람객너무너무너무재미있었다  ,10
간만에 크게 웃고 많은 걸 느끼고 갑니다  ,10
기대를 안하고 봐서인지 예상을깼다배우들의 빈틈없는 연기 때문에 내용에 자연스럽게 스며들 수 있었다어쩌면 막장이라 할수 있겠지만 두시간 안에 여러 가지 일을 보여주기 위함일뿐 현실은 더하면 더했지 덜하지 않는다고본다 누구나하나씩은비밀의삶이 있다.  ,10
관람객인생영화를 봤습니다 ...  ,10
너무 재밌는데 실체가 너무 더러워  ,10
관람객믿고보는 유해진ㅋㅋㅋㅋ  ,10
잼서ㅋㅋ웃기고소름ㅎ  ,9
극중 배우들 심각할때 관객들은 빵터져서 웃다가 나중엔 처절해지는 인간의 모습에 울게되는 영화.. 내 기준 올해 베스트 영화  ,10
진짜 예고편에서 보는게 다가 아니에요.정말 재밌어서 시간가는줄 몰랐어요.베스트평처럼 스케일이 크지않지만 한 장소에서 여러배우들의 다양한 연기를 보는 재미도 있었어요.개봉한지 하루여서 평점9점이겠거니 했지만 보고나니까 평점이 9점이 나올만하네요.  ,10
진짜간만에잼잇는영화엿어요!유해진연기짱 재미잇고 반전도 잇어요인간의본성을잘보여준영화입니당 좋은사람들과함께보세요  ,10
